shedno,seqno,ridge,elev,drec,seqno_shed,drec_shed,upslope,initial_shed,row,col,missing,buffer,elev_orig,edge_map,ddir,flatcell,data,vol2fl,mm2fl,parea,elev_diff,local_shed,local_ddir,local_elev_diff
8,3170,False,674.753,3263,1602,1640,4,4,35,42,False,False,674.753,False,3,False,-9999,0.0,0.0,0.0,0.3729999999999336,8,3,0.3729999999999336
8,3171,False,674.659,3264,1603,1641,4,4,35,43,False,False,674.659,False,3,False,-9999,0.0,0.0,0.0,0.4009999999999536,8,3,0.4009999999999536
8,3172,False,674.563,3265,1604,1642,13,4,35,44,False,False,674.563,False,3,False,-9999,0.0,0.0,0.0,0.9260000000000446,8,3,0.9260000000000446
8,3173,False,674.465,3266,1605,1643,10,4,35,45,False,False,674.465,False,3,False,-9999,0.0,0.0,0.0,0.8089999999999691,8,3,0.8089999999999691
8,3174,False,674.359,3267,1606,1644,183,4,35,46,False,False,674.359,False,3,False,-9999,0.0,0.0,0.0,22.153999999999996,8,3,22.153999999999996
8,3175,False,674.247,3268,1607,1645,11,4,35,47,False,False,674.247,False,3,False,-9999,0.0,0.0,0.0,1.0500000000000682,8,3,1.0500000000000682
8,3176,False,674.125,3269,1608,1646,12,4,35,48,False,False,674.125,False,3,False,-9999,0.0,0.0,0.0,1.2240000000000464,8,3,1.2240000000000464
8,3177,False,673.986,3270,1609,1647,17,4,35,49,False,False,673.986,False,3,False,-9999,0.0,0.0,0.0,1.947999999999979,8,3,1.947999999999979
8,3178,False,673.838,3271,1610,1648,17,4,35,50,False,False,673.838,False,3,False,-9999,0.0,0.0,0.0,2.007000000000062,8,3,2.007000000000062
8,3179,False,673.69,3272,1611,1649,27,4,35,51,False,False,673.69,False,3,False,-9999,0.0,0.0,0.0,3.1159999999999854,8,3,3.1159999999999854
8,3180,False,673.542,3273,1612,1650,18,4,35,52,False,False,673.542,False,3,False,-9999,0.0,0.0,0.0,2.2649999999999864,8,3,2.2649999999999864
8,3181,False,673.404,3274,1613,1651,4,4,35,53,False,False,673.404,False,3,False,-9999,0.0,0.0,0.0,0.7179999999999609,8,3,0.7179999999999609
8,3182,False,673.292,3275,1614,1652,3,4,35,54,False,False,673.292,False,3,False,-9999,0.0,0.0,0.0,0.43899999999996453,8,3,0.43899999999996453
8,3183,False,673.198,3276,1615,1653,2,4,35,55,False,False,673.198,False,3,False,-9999,0.0,0.0,0.0,0.17799999999999727,8,3,0.17799999999999727
8,3184,False,673.119,3277,1616,1654,2,4,35,56,False,False,673.119,False,3,False,-9999,0.0,0.0,0.0,0.14699999999993452,8,3,0.14699999999993452
8,3185,False,673.063,3277,1617,1654,2,4,35,57,False,False,673.063,False,2,False,-9999,0.0,0.0,0.0,0.1069999999999709,8,2,0.1069999999999709
8,3186,False,673.035,3278,1618,1655,1252,4,35,58,False,False,673.035,False,2,False,-9999,0.0,0.0,0.0,155.0489999999993,8,2,155.0489999999993
8,3187,False,673.04,3279,1619,1656,10,4,35,59,False,False,673.04,False,2,False,-9999,0.0,0.0,0.0,1.2570000000000618,8,2,1.2570000000000618
8,3188,False,673.087,3279,1620,1656,1,4,35,60,False,False,673.087,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
8,3189,False,673.186,3280,1621,1657,8,4,35,61,False,False,673.186,False,1,False,-9999,0.0,0.0,0.0,1.231999999999971,8,1,1.231999999999971
8,3190,False,673.334,3189,1622,1621,7,4,35,62,False,False,673.334,False,4,False,-9999,0.0,0.0,0.0,1.08400000000006,8,4,1.08400000000006
8,3191,False,673.511,3190,1623,1622,6,4,35,63,False,False,673.511,False,4,False,-9999,0.0,0.0,0.0,0.9070000000000391,8,4,0.9070000000000391
8,3192,False,673.703,3191,1624,1623,5,4,35,64,False,False,673.703,False,4,False,-9999,0.0,0.0,0.0,0.7150000000000318,8,4,0.7150000000000318
8,3193,False,673.908,3192,1625,1624,4,4,35,65,False,False,673.908,False,4,False,-9999,0.0,0.0,0.0,0.5099999999999909,8,4,0.5099999999999909
8,3194,False,674.108,3193,1626,1625,3,4,35,66,False,False,674.108,False,4,False,-9999,0.0,0.0,0.0,0.3100000000000591,8,4,0.3100000000000591
8,3195,True,674.282,3194,1627,1626,2,4,35,67,False,False,674.282,False,4,False,-9999,0.0,0.0,0.0,0.13599999999996726,8,4,0.13599999999996726
8,3196,True,674.418,3195,1628,1627,1,4,35,68,False,False,674.418,False,4,False,-9999,0.0,0.0,0.0,0.0,8,4,0.0
3,3197,True,674.492,3106,756,734,1,3,35,69,False,False,674.492,False,9,False,-9999,0.0,0.0,0.0,0.0,3,9,0.0
3,3198,True,674.468,3107,757,735,1,3,35,70,False,False,674.468,False,9,False,-9999,0.0,0.0,0.0,0.0,3,9,0.0
3,3199,False,674.345,3108,758,736,2,3,35,71,False,False,674.345,False,9,False,-9999,0.0,0.0,0.0,0.18799999999998818,3,9,0.18799999999998818
3,3200,False,674.142,3109,759,737,3,3,35,72,False,False,674.142,False,9,False,-9999,0.0,0.0,0.0,0.4169999999999163,3,9,0.4169999999999163
3,3201,False,673.893,3110,760,738,3,3,35,73,False,False,673.893,False,9,False,-9999,0.0,0.0,0.0,0.5979999999999563,3,9,0.5979999999999563
3,3202,False,673.642,3111,761,739,4,3,35,74,False,False,673.642,False,9,False,-9999,0.0,0.0,0.0,0.8729999999999336,3,9,0.8729999999999336
3,3203,False,673.439,3112,762,740,4,3,35,75,False,False,673.439,False,9,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",37045.09999999529,42.00124716552754,126.0,0.9550000000000409,3,9,0.9550000000000409
3,3204,False,673.304,3112,763,740,7,3,35,76,False,False,673.304,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",22551.099999997197,25.568140589565985,92.0,1.6140000000001464,3,8,1.6140000000001464
3,3205,False,673.244,3113,764,741,7,3,35,77,False,False,673.244,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",17463.100000001785,19.799433106577986,78.0,0.9490000000000691,3,8,0.9490000000000691
3,3206,False,673.247,3114,765,742,515,3,35,78,False,False,673.247,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",17697.09999999625,20.06473922902069,79.0,76.32700000000307,3,8,76.32700000000307
3,3207,False,673.296,3115,766,743,9,3,35,79,False,False,673.296,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",21831.100000003997,24.751814058961447,89.0,1.16599999999994,3,8,1.16599999999994
3,3208,False,673.364,3115,767,743,3,3,35,80,False,False,673.364,False,7,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",28391.10000000303,32.18945578231636,108.0,0.3689999999999145,3,7,0.3689999999999145
3,3209,False,673.437,3116,768,744,2,3,35,81,False,False,673.437,False,7,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",36795.100000001206,41.717800453516105,125.0,0.19899999999995543,3,7,0.19899999999995543
3,3210,False,673.501,3117,769,745,4,3,35,82,False,False,673.501,False,7,False,-9999,0.0,0.0,0.0,0.29700000000002547,3,7,0.29700000000002547
3,3211,False,673.55,3118,770,746,1,3,35,83,False,False,673.55,False,7,False,-9999,0.0,0.0,0.0,0.0,3,7,0.0
3,3212,False,673.586,3119,771,747,58,3,35,84,False,False,673.586,False,7,False,-9999,0.0,0.0,0.0,8.67399999999975,3,7,8.67399999999975
3,3213,False,673.624,3120,772,748,2,3,35,85,False,False,673.624,False,7,False,-9999,0.0,0.0,0.0,0.09500000000002728,3,7,0.09500000000002728
3,3214,False,673.685,3121,773,749,11,3,35,86,False,False,673.685,False,7,False,-9999,0.0,0.0,0.0,2.091000000000122,3,7,2.091000000000122
3,3215,False,673.794,3214,774,773,5,3,35,87,False,False,673.794,False,4,False,-9999,0.0,0.0,0.0,0.9669999999999845,3,4,0.9669999999999845
3,3216,False,673.961,3215,775,774,4,3,35,88,False,False,673.961,False,4,False,-9999,0.0,0.0,0.0,0.7999999999999545,3,4,0.7999999999999545
3,3217,False,674.189,3216,776,775,3,3,35,89,False,False,674.189,False,4,False,-9999,0.0,0.0,0.0,0.5720000000000027,3,4,0.5720000000000027
3,3218,False,674.467,3217,777,776,2,3,35,90,False,False,674.467,False,4,False,-9999,0.0,0.0,0.0,0.2939999999999827,3,4,0.2939999999999827
3,3219,False,674.761,3218,778,777,1,3,35,91,False,False,674.761,True,4,False,-9999,0.0,0.0,0.0,0.0,3,4,0.0
,3220,,,,160,,0,,35,92,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
,3221,,,,161,,0,,36,1,,True,,True,,False,-9999,0.0,0.0,0.0,0.0,,,0.0
2,3222,False,675.263,3314,578,608,15,2,36,2,False,False,675.263,True,2,False,-9999,0.0,0.0,0.0,1.913000000000011,2,2,1.913000000000011
2,3223,False,675.272,3315,579,609,16,2,36,3,False,False,675.272,False,2,False,-9999,0.0,0.0,0.0,2.048000000000002,2,2,2.048000000000002
2,3224,False,675.261,3316,580,610,14,2,36,4,False,False,675.261,False,2,False,-9999,0.0,0.0,0.0,1.6700000000000728,2,2,1.6700000000000728
2,3225,False,675.232,3317,581,611,4,2,36,5,False,False,675.232,False,2,False,-9999,0.0,0.0,0.0,0.5480000000000018,2,2,0.5480000000000018
2,3226,False,675.192,3318,582,612,3,2,36,6,False,False,675.192,False,2,False,-9999,0.0,0.0,0.0,0.3669999999999618,2,2,0.3669999999999618
2,3227,False,675.148,3319,583,613,5,2,36,7,False,False,675.148,False,2,False,-9999,0.0,0.0,0.0,0.76400000000001,2,2,0.76400000000001
2,3228,False,675.101,3320,584,614,6,2,36,8,False,False,675.101,False,2,False,-9999,0.0,0.0,0.0,0.9220000000000255,2,2,0.9220000000000255
2,3229,False,675.054,3321,585,615,2,2,36,9,False,False,675.054,False,2,False,-9999,0.0,0.0,0.0,0.1490000000000009,2,2,0.1490000000000009
2,3230,False,675.005,3322,586,616,7,2,36,10,False,False,675.005,False,2,False,-9999,0.0,0.0,0.0,1.1169999999999618,2,2,1.1169999999999618
2,3231,False,674.95,3323,587,617,1,2,36,11,False,False,674.95,False,2,False,-9999,0.0,0.0,0.0,0.0,2,2,0.0
2,3232,False,674.89,3324,588,618,8,2,36,12,False,False,674.89,False,2,False,-9999,0.0,0.0,0.0,1.3260000000000218,2,2,1.3260000000000218
2,3233,False,674.829,3326,589,620,9,2,36,13,False,False,674.829,False,3,False,-9999,0.0,0.0,0.0,1.4820000000000846,2,3,1.4820000000000846
2,3234,False,674.769,3327,590,621,10,2,36,14,False,False,674.769,False,3,False,-9999,0.0,0.0,0.0,1.6440000000000055,2,3,1.6440000000000055
2,3235,False,674.715,3328,591,622,12,2,36,15,False,False,674.715,False,3,False,-9999,0.0,0.0,0.0,1.9230000000000018,2,3,1.9230000000000018
2,3236,False,674.674,3328,592,622,316,2,36,16,False,False,674.674,False,2,False,-9999,0.0,0.0,0.0,55.822999999999865,2,2,55.822999999999865
2,3237,False,674.647,3329,593,623,21,2,36,17,False,False,674.647,False,2,False,-9999,0.0,0.0,0.0,2.79099999999994,2,2,2.79099999999994
2,3238,False,674.631,3330,594,624,20,2,36,18,False,False,674.631,False,2,False,-9999,0.0,0.0,0.0,2.6970000000000027,2,2,2.6970000000000027
2,3239,False,674.625,3331,595,625,19,2,36,19,False,False,674.625,False,2,False,-9999,0.0,0.0,0.0,2.586999999999989,2,2,2.586999999999989
2,3240,False,674.627,3332,596,626,18,2,36,20,False,False,674.627,False,2,False,-9999,0.0,0.0,0.0,2.4600000000000364,2,2,2.4600000000000364
2,3241,False,674.637,3333,597,627,17,2,36,21,False,False,674.637,False,2,False,-9999,0.0,0.0,0.0,2.3070000000000164,2,2,2.3070000000000164
2,3242,False,674.657,3334,598,628,16,2,36,22,False,False,674.657,False,2,False,-9999,0.0,0.0,0.0,2.1219999999999573,2,2,2.1219999999999573
2,3243,False,674.695,3334,599,628,42,2,36,23,False,False,674.695,False,1,False,-9999,0.0,0.0,0.0,5.745999999999867,2,1,5.745999999999867
2,3244,False,674.76,3335,600,629,5,2,36,24,False,False,674.76,False,1,False,-9999,0.0,0.0,0.0,0.69500000000005,2,1,0.69500000000005
2,3245,False,674.858,3336,601,630,5,2,36,25,False,False,674.858,False,1,False,-9999,0.0,0.0,0.0,0.6110000000001037,2,1,0.6110000000001037
2,3246,False,674.984,3337,602,631,4,2,36,26,False,False,674.984,False,1,False,-9999,0.0,0.0,0.0,0.4699999999999136,2,1,0.4699999999999136
2,3247,False,675.124,3338,603,632,12,2,36,27,False,False,675.124,False,1,False,-9999,0.0,0.0,0.0,1.072999999999979,2,1,1.072999999999979
2,3248,False,675.263,3247,604,603,8,2,36,28,False,False,675.263,False,4,False,-9999,0.0,0.0,0.0,0.5819999999999936,2,4,0.5819999999999936
2,3249,False,675.389,3248,605,604,3,2,36,29,False,False,675.389,False,4,False,-9999,0.0,0.0,0.0,0.13599999999996726,2,4,0.13599999999996726
2,3250,False,675.48,3249,606,605,2,2,36,30,False,False,675.48,False,4,False,-9999,0.0,0.0,0.0,0.04499999999995907,2,4,0.04499999999995907
2,3251,True,675.525,3250,607,606,1,2,36,31,False,False,675.525,False,4,False,-9999,0.0,0.0,0.0,0.0,2,4,0.0
8,3252,True,675.532,3161,1629,1593,1,4,36,32,False,False,675.532,False,9,False,-9999,0.0,0.0,0.0,0.0,8,9,0.0
8,3253,False,675.5,3254,1630,1631,1,4,36,33,False,False,675.5,False,6,False,-9999,0.0,0.0,0.0,0.0,8,6,0.0
8,3254,False,675.43,3255,1631,1632,2,4,36,34,False,False,675.43,False,6,False,-9999,0.0,0.0,0.0,0.07000000000005002,8,6,0.07000000000005002
8,3255,False,675.343,3348,1632,1671,3,4,36,35,False,False,675.343,False,3,False,-9999,0.0,0.0,0.0,0.1570000000000391,8,3,0.1570000000000391
8,3256,False,675.249,3349,1633,1672,1,4,36,36,False,False,675.249,False,3,False,-9999,0.0,0.0,0.0,0.0,8,3,0.0
8,3257,False,675.151,3350,1634,1673,6,4,36,37,False,False,675.151,False,3,False,-9999,0.0,0.0,0.0,0.3810000000000855,8,3,0.3810000000000855
8,3258,False,675.055,3351,1635,1674,2,4,36,38,False,False,675.055,False,3,False,-9999,0.0,0.0,0.0,0.13400000000001455,8,3,0.13400000000001455
8,3259,False,674.963,3352,1636,1675,8,4,36,39,False,False,674.963,False,3,False,-9999,0.0,0.0,0.0,0.5520000000000209,8,3,0.5520000000000209
8,3260,False,674.867,3353,1637,1676,7,4,36,40,False,False,674.867,False,3,False,-9999,0.0,0.0,0.0,0.52800000000002,8,3,0.52800000000002
8,3261,False,674.768,3354,1638,1677,4,4,36,41,False,False,674.768,False,3,False,-9999,0.0,0.0,0.0,0.4009999999999536,8,3,0.4009999999999536
8,3262,False,674.667,3355,1639,1678,8,4,36,42,False,False,674.667,False,3,False,-9999,0.0,0.0,0.0,0.6689999999999827,8,3,0.6689999999999827
8,3263,False,674.561,3356,1640,1679,5,4,36,43,False,False,674.561,False,3,False,-9999,0.0,0.0,0.0,0.5649999999999409,8,3,0.5649999999999409
8,3264,False,674.454,3357,1641,1680,5,4,36,44,False,False,674.454,False,3,False,-9999,0.0,0.0,0.0,0.6059999999999945,8,3,0.6059999999999945
8,3265,False,674.349,3358,1642,1681,14,4,36,45,False,False,674.349,False,3,False,-9999,0.0,0.0,0.0,1.1399999999999864,8,3,1.1399999999999864
8,3266,False,674.237,3359,1643,1682,11,4,36,46,False,False,674.237,False,3,False,-9999,0.0,0.0,0.0,1.0370000000000346,8,3,1.0370000000000346
8,3267,False,674.12,3360,1644,1683,184,4,36,47,False,False,674.12,False,3,False,-9999,0.0,0.0,0.0,22.39300000000003,8,3,22.39300000000003
8,3268,False,673.995,3361,1645,1684,12,4,36,48,False,False,673.995,False,3,False,-9999,0.0,0.0,0.0,1.302000000000021,8,3,1.302000000000021
8,3269,False,673.853,3362,1646,1685,13,4,36,49,False,False,673.853,False,3,False,-9999,0.0,0.0,0.0,1.4960000000000946,8,3,1.4960000000000946
8,3270,False,673.702,3363,1647,1686,18,4,36,50,False,False,673.702,False,3,False,-9999,0.0,0.0,0.0,2.231999999999971,8,3,2.231999999999971
8,3271,False,673.554,3364,1648,1687,18,4,36,51,False,False,673.554,False,3,False,-9999,0.0,0.0,0.0,2.2910000000000537,8,3,2.2910000000000537
8,3272,False,673.41,3365,1649,1688,28,4,36,52,False,False,673.41,False,3,False,-9999,0.0,0.0,0.0,3.396000000000072,8,3,3.396000000000072
8,3273,False,673.281,3366,1650,1689,19,4,36,53,False,False,673.281,False,3,False,-9999,0.0,0.0,0.0,2.5260000000000673,8,3,2.5260000000000673
8,3274,False,673.181,3367,1651,1690,5,4,36,54,False,False,673.181,False,3,False,-9999,0.0,0.0,0.0,0.9409999999999172,8,3,0.9409999999999172
8,3275,False,673.103,3367,1652,1690,4,4,36,55,False,False,673.103,False,2,False,-9999,0.0,0.0,0.0,0.6280000000000427,8,2,0.6280000000000427
8,3276,False,673.041,3368,1653,1691,3,4,36,56,False,False,673.041,False,2,False,-9999,0.0,0.0,0.0,0.3349999999999227,8,2,0.3349999999999227
8,3277,False,672.998,3369,1654,1692,5,4,36,57,False,False,672.998,False,2,False,-9999,0.0,0.0,0.0,0.4399999999998272,8,2,0.4399999999998272
8,3278,False,672.978,3370,1655,1693,1253,4,36,58,False,False,672.978,False,2,False,-9999,0.0,0.0,0.0,155.1059999999993,8,2,155.1059999999993
8,3279,False,672.987,3371,1656,1694,12,4,36,59,False,False,672.987,False,2,False,-9999,0.0,0.0,0.0,1.4100000000000819,8,2,1.4100000000000819
8,3280,False,673.031,3371,1657,1694,9,4,36,60,False,False,673.031,False,1,False,-9999,0.0,0.0,0.0,1.3870000000000573,8,1,1.3870000000000573
8,3281,False,673.125,3372,1658,1695,1,4,36,61,False,False,673.125,False,1,False,-9999,0.0,0.0,0.0,0.0,8,1,0.0
8,3282,False,673.268,3373,1659,1696,8,4,36,62,False,False,673.268,False,1,False,-9999,0.0,0.0,0.0,1.2609999999999673,8,1,1.2609999999999673
8,3283,False,673.443,3282,1660,1659,7,4,36,63,False,False,673.443,False,4,False,-9999,0.0,0.0,0.0,1.0860000000000127,8,4,1.0860000000000127
8,3284,False,673.638,3283,1661,1660,6,4,36,64,False,False,673.638,False,4,False,-9999,0.0,0.0,0.0,0.8909999999999627,8,4,0.8909999999999627
8,3285,False,673.854,3284,1662,1661,5,4,36,65,False,False,673.854,False,4,False,-9999,0.0,0.0,0.0,0.6749999999999545,8,4,0.6749999999999545
8,3286,False,674.07,3285,1663,1662,4,4,36,66,False,False,674.07,False,4,False,-9999,0.0,0.0,0.0,0.45899999999994634,8,4,0.45899999999994634
8,3287,False,674.266,3286,1664,1663,3,4,36,67,False,False,674.266,False,4,False,-9999,0.0,0.0,0.0,0.26300000000003365,8,4,0.26300000000003365
8,3288,True,674.427,3287,1665,1664,2,4,36,68,False,False,674.427,False,4,False,-9999,0.0,0.0,0.0,0.10199999999997544,8,4,0.10199999999997544
8,3289,True,674.529,3288,1666,1665,1,4,36,69,False,False,674.529,False,4,False,-9999,0.0,0.0,0.0,0.0,8,4,0.0
3,3290,True,674.533,3199,779,758,1,3,36,70,False,False,674.533,False,9,False,-9999,0.0,0.0,0.0,0.0,3,9,0.0
3,3291,False,674.437,3200,780,759,2,3,36,71,False,False,674.437,False,9,False,-9999,0.0,0.0,0.0,0.12199999999995725,3,9,0.12199999999995725
3,3292,False,674.258,3201,781,760,2,3,36,72,False,False,674.258,False,9,False,-9999,0.0,0.0,0.0,0.23299999999994725,3,9,0.23299999999994725
3,3293,False,674.03,3202,782,761,3,3,36,73,False,False,674.03,False,9,False,-9999,0.0,0.0,0.0,0.48500000000001364,3,9,0.48500000000001364
3,3294,False,673.792,3203,783,762,3,3,36,74,False,False,673.792,False,9,False,-9999,0.0,0.0,0.0,0.6019999999999754,3,9,0.6019999999999754
3,3295,False,673.596,3204,784,763,3,3,36,75,False,False,673.596,False,9,False,-9999,0.0,0.0,0.0,0.6180000000000518,3,9,0.6180000000000518
3,3296,False,673.466,3204,785,763,3,3,36,76,False,False,673.466,False,8,False,-9999,0.0,0.0,0.0,0.54200000000003,3,8,0.54200000000003
3,3297,False,673.405,3205,786,764,6,3,36,77,False,False,673.405,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",32952.09999999636,37.36065759636776,116.0,0.7880000000001246,3,8,0.7880000000001246
3,3298,False,673.406,3206,787,765,514,3,36,78,False,False,673.406,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",33068.09999999362,37.49217687074106,117.0,76.16800000000308,3,8,76.16800000000308
3,3299,False,673.452,3207,788,766,5,3,36,79,False,False,673.452,False,8,False,"      seqno    ridge      elev    drec  ...    ddir  flatcell  pour_elev  shed_area
    <int64> <object> <float64> <Int64>  ... <Int64>    <bool>  <float64>    <int64>
0       168     True   677.697     259  ...       1     False    673.462        882
1       169    False   677.882     260  ...       1     False    673.462        882
2       170    False   678.051     261  ...       1     False    673.462        882
3       171    False   678.215     262  ...       1     False    673.462        882
..      ...      ...       ...     ...  ...     ...       ...        ...        ...
4       172    False   678.378     263  ...       1     False    673.462        882
877    4046    False   674.535    3953  ...       7     False    673.462        882
878    4047    False   674.800    4046  ...       4     False    673.462        882
879    4137     True   674.415    4044  ...       7     False    673.462        882
880    4138     True   674.631    4045  ...       7     False    673.462        882
881    4139     True   674.887    4138            4     False    673.462        882

[882 rows x 18 columns]",38710.09999999969,43.889002267573346,132.0,0.5210000000000719,3,8,0.5210000000000719
